,location,total_sqft,bath,price,bhk
583,Bisuvanahalli,1180.0,2,45.0,3
584,Bisuvanahalli,1075.0,2,43.0,3
585,Bisuvanahalli,1080.0,2,45.0,3
586,Bisuvanahalli,1180.0,2,55.5,3
587,Bisuvanahalli,1075.0,2,47.0,3
588,Bisuvanahalli,1075.0,2,48.0,3
589,Bisuvanahalli,1075.0,2,37.0,3
590,Bisuvanahalli,1075.0,2,45.0,3
591,Bisuvanahalli,1075.0,2,44.0,3
592,Bisuvanahalli,850.0,2,27.0,2
593,Bisuvanahalli,1075.0,2,42.0,3
594,Bisuvanahalli,845.0,2,32.0,2
595,Bisuvanahalli,1075.0,2,41.49,3
596,Bisuvanahalli,845.0,2,34.0,2
597,Budigere,1153.0,2,56.4,2
598,Budigere,1162.0,2,59.9,2
599,Budigere,1991.0,4,103.0,3
600,Budigere,1153.0,2,57.0,2
601,Budigere,1162.0,2,57.0,2
602,Budigere,1139.0,2,62.0,2
603,Budigere,1139.0,2,56.8,2
604,Budigere,1139.0,2,56.85,2
605,Budigere,1920.0,2,88.0,3
606,Budigere,1991.0,4,100.0,3
607,Budigere,664.0,1,35.0,1
608,Budigere,1820.0,3,93.0,3
609,Budigere,1636.0,3,85.0,3
610,Budigere,1444.0,2,70.0,2
611,Budigere,1991.0,4,88.0,3
612,Budigere,1139.0,2,60.0,2
613,Budigere,1820.0,3,85.5,3
614,Budigere,1820.0,3,93.0,3
615,Budigere,1820.0,3,85.4,3
616,Budigere,1162.0,2,58.0,2
617,Budigere,1636.0,3,85.0,3
618,Budigere,1636.0,3,92.0,3
619,Budigere,1087.0,2,54.3,2
620,Budigere,1820.0,3,89.0,3
621,Budigere,1149.0,2,65.0,2
622,Budigere,664.0,1,35.4,1
623,Budigere,1153.0,2,56.7,2
624,Budigere,1820.0,3,85.0,3
625,Budigere,1139.0,2,56.5,2
626,Budigere,1636.0,3,83.0,3
627,Budigere,664.0,1,34.0,1
628,Budigere,1820.0,3,85.2,3
629,Budigere,1162.0,2,58.0,2
630,Budigere,1153.0,2,60.0,2
631,Budigere,1820.0,3,99.0,3
632,Budigere,1172.0,2,56.725,2
633,Budigere,1590.0,3,76.16,3
634,Budigere,1820.0,3,85.0,3
635,Budigere,1820.0,3,95.0,3
636,Budigere,1991.0,4,100.0,3
637,Budigere,1820.0,3,95.5,3
638,Budigere,1153.0,2,56.0,2
639,Budigere,705.0,1,34.545,1
640,Budigere,1153.0,2,56.5,2
641,Budigere,1153.0,2,58.0,2
642,Budigere,1636.0,3,88.0,3
643,Budigere,1153.0,2,56.55,2
644,Budigere,1153.0,2,56.5,2
645,Budigere,1153.0,2,60.0,2
646,Chandapura,650.0,1,17.0,2
647,Chandapura,645.0,1,16.45,1
648,Chandapura,645.0,1,16.45,1
649,Chandapura,800.0,1,20.0,2
650,Chandapura,1015.0,2,25.88,2
651,Chandapura,530.0,1,11.66,1
652,Chandapura,1208.0,3,45.0,3
653,Chandapura,1190.0,2,30.35,3
654,Chandapura,1200.0,2,32.0,2
655,Chandapura,1025.0,2,27.68,2
656,Chandapura,582.5,1,15.135,1
657,Chandapura,1015.0,2,25.88,2
658,Chandapura,1305.0,3,33.28,3
659,Chandapura,1065.0,2,33.0,3
660,Chandapura,850.0,1,18.5,2
661,Chandapura,1201.0,2,27.0,2
662,Chandapura,850.0,2,25.4,2
663,Chandapura,590.0,1,13.57,1
664,Chandapura,645.0,1,16.45,1
665,Chandapura,630.0,1,13.86,1
666,Chandapura,1185.0,2,30.22,3
667,Chandapura,1015.0,2,25.88,2
668,Chandapura,1107.0,2,43.0,3
669,Chandapura,520.0,1,14.04,1
670,Chandapura,1200.0,1,36.0,2
671,Chandapura,975.0,2,24.86,2
672,Chandapura,645.0,1,16.45,1
673,Chandapura,985.0,2,25.12,2
674,Chandapura,645.0,1,16.45,1
675,Chandapura,975.0,2,24.86,2
676,Chandapura,700.0,1,19.0,2
677,Chandapura,1190.0,2,30.35,3
678,Chandapura,1095.0,2,32.0,3
679,Chandapura,1891.0,2,66.165,4
680,Chandapura,1208.51,3,42.0,3
681,Chandapura,876.0,2,29.5,2
682,Chandapura,645.0,1,16.45,1
683,Chandapura,1505.0,2,42.0,3
684,Chandapura,1162.5,2,30.215,3
685,Chandapura,645.0,1,16.45,1
686,Chandapura,937.0,2,30.0,2
687,Chandapura,1025.0,2,27.68,2
688,Chandapura,975.0,2,24.86,2
689,Chandapura,800.0,2,25.0,2
690,Chandapura,645.0,1,16.45,1
691,Chandapura,778.0,2,25.29,2
692,Chandapura,1230.0,2,31.37,3
693,Chandapura,950.0,2,25.65,2
694,Chandapura,1200.0,2,36.0,2
695,Chandapura,645.0,1,16.45,1
696,Chandapura,922.0,2,36.0,2
697,Chandapura,1110.0,2,29.97,3
698,Chandapura,674.0,1,19.9,2
699,Chandapura,1225.0,3,33.08,3
700,Chandapura,1305.0,3,33.28,3
701,Chandapura,1230.0,2,31.37,3
702,Chandapura,1110.0,2,29.97,3
703,Chandapura,985.0,2,25.12,2
704,Chandapura,750.0,1,18.5,2
705,Chandapura,1025.0,2,27.68,2
706,Chandapura,1190.0,2,30.35,3
707,Chandapura,1015.0,2,25.88,2
708,Chandapura,1345.0,2,39.5,3
709,Chandapura,1033.0,2,30.47,3
710,Chandapura,971.0,2,38.0,3
711,Chandapura,1015.0,2,25.88,2
712,Chandapura,800.0,1,30.0,2
713,Chandapura,1185.0,2,30.22,3
714,Chandapura,900.0,2,35.0,2
715,Chandapura,975.0,2,24.86,2
716,Chandapura,520.0,1,14.04,1
717,Chandapura,1230.0,2,31.37,3
718,Chandapura,1305.0,3,33.28,3
719,Chandapura,1323.0,2,42.0,3
720,Chandapura,410.0,1,10.0,1
721,Chandapura,985.0,2,25.12,2
722,Chandapura,645.0,1,16.45,1
723,Chandapura,645.0,1,16.45,1
724,Chandapura,1200.0,2,36.0,2
725,Chandapura,740.0,1,22.0,2
726,Chandapura,876.0,2,28.47,2
727,Chandapura,1095.0,2,28.0,3
728,Chandapura,520.0,1,14.04,1
729,Electronic City,660.0,1,23.1,2
730,Electronic City,1025.0,2,47.0,3
731,Electronic City,1000.0,2,28.88,2
732,Electronic City,1530.0,2,45.9,3
733,Electronic City,1500.0,2,64.5,3
734,Electronic City,1060.0,2,60.0,2
735,Electronic City,1152.0,2,64.5,2
736,Electronic City,1350.0,2,56.0,3
737,Electronic City,770.0,1,36.0,2
738,Electronic City,1070.0,2,52.0,2
739,Electronic City,1025.0,2,46.0,2
740,Electronic City,589.0,1,27.0,1
741,Electronic City,1100.0,2,42.0,2
742,Electronic City,910.0,2,40.0,2
743,Electronic City,1108.0,2,63.0,2
744,Electronic City,1128.0,2,65.0,2
745,Electronic City,1800.0,3,95.0,3
746,Electronic City,630.0,1,34.65,1
747,Electronic City,1128.0,2,63.0,2
748,Electronic City,1599.0,3,99.0,3
749,Electronic City,1125.0,2,32.49,2
750,Electronic City,1094.0,2,42.0,2
751,Electronic City,1070.0,2,55.0,2
752,Electronic City,940.0,2,41.0,2
753,Electronic City,1320.0,2,38.13,3
754,Electronic City,1128.0,2,68.75,2
755,Electronic City,1342.0,2,73.3,2
756,Electronic City,1360.0,2,71.0,3
757,Electronic City,880.0,2,29.0,2
758,Electronic City,1265.0,2,56.93,2
759,Electronic City,1691.0,2,102.0,3
760,Electronic City,1128.0,2,65.49,2
761,Electronic City,1620.0,3,62.0,3
762,Electronic City,710.0,2,16.0,2
763,Electronic City,1070.0,2,56.1,2
764,Electronic City,2000.0,4,120.0,4
765,Electronic City,890.0,2,45.0,2
766,Electronic City,1128.0,2,65.65,2
767,Electronic City,865.0,2,42.0,2
768,Electronic City,1130.0,2,32.64,2
769,Electronic City,910.0,2,42.0,2
770,Electronic City,975.0,2,37.5,2
771,Electronic City,1360.0,2,75.0,3
772,Electronic City,770.0,1,40.0,2
773,Electronic City,1128.0,2,64.0,2
774,Electronic City,1070.0,2,54.0,2
775,Electronic City,1025.0,2,29.6,2
776,Electronic City,1571.0,3,89.0,3
777,Electronic City,1111.0,3,50.0,3
778,Electronic City,870.0,2,39.5,2
779,Electronic City,921.0,2,34.0,2
780,Electronic City,1374.0,2,72.0,3
781,Electronic City,1100.0,2,45.0,2
782,Electronic City,1128.0,2,65.35,2
783,Electronic City,1128.0,2,65.0,2
784,Electronic City,755.0,1,34.0,2
785,Electronic City,1220.0,2,35.24,3
786,Electronic City,4000.0,5,150.0,4
787,Electronic City,1100.0,2,40.0,2
788,Electronic City,1563.0,3,91.84,3
789,Electronic City,1652.0,3,70.0,3
790,Electronic City,1000.0,2,22.0,2
791,Electronic City,1025.0,2,54.5,2
792,Electronic City,1070.0,2,46.0,2
793,Electronic City,1350.0,3,58.0,3
794,Electronic City,1000.0,2,25.0,2
795,Electronic City,1020.0,2,29.46,2
796,Electronic City,1700.0,3,75.0,3
797,Electronic City,1400.0,2,48.0,3
798,Electronic City,1128.0,2,68.0,2
799,Electronic City,700.0,1,35.0,1
800,Electronic City,1360.0,2,70.5,3
801,Electronic City,1150.0,2,38.0,2
802,Electronic City,1571.0,3,105.0,3
803,Electronic City,1090.0,2,31.49,2
804,Electronic City,1089.0,2,45.0,2
805,Electronic City,1110.0,2,40.0,2
806,Electronic City,1600.0,3,104.0,3
807,Electronic City,1130.0,2,32.63,2
808,Electronic City,1500.0,2,100.0,3
809,Electronic City,1440.0,2,55.0,3
810,Electronic City,1156.0,2,44.0,3
811,Electronic City,1400.0,2,40.44,3
812,Electronic City,1152.0,2,65.0,2
813,Electronic City,1070.0,2,60.0,2
814,Electronic City,1128.0,2,65.5,2
815,Electronic City,1200.0,2,59.0,2
816,Electronic City,1152.0,2,65.75,2
817,Electronic City,1225.0,3,45.03,3
818,Electronic City,1070.0,2,55.0,2
819,Electronic City,1060.0,2,58.0,2
820,Electronic City,1025.0,2,54.1,2
821,Electronic City,1105.0,2,35.0,3
822,Electronic City,660.0,1,18.0,2
823,Electronic City,660.0,1,15.0,2
824,Electronic City,1000.0,2,41.0,2
825,Electronic City,1500.0,2,78.0,3
826,Electronic City,1213.0,2,59.32,2
827,Electronic City,1575.0,3,90.0,3
828,Electronic City,1449.0,3,100.0,3
829,Electronic City,1310.0,2,37.83,3
830,Electronic City,1125.0,2,58.0,2
831,Electronic City,1090.0,2,35.03,2
832,Electronic City,1575.0,3,101.0,3
833,Electronic City,660.0,1,16.0,2
834,Electronic City,550.0,1,12.0,1
835,Electronic City,919.0,2,40.0,2
836,Electronic City,1500.0,2,78.25,3
837,Electronic City,1363.0,2,79.0,2
838,Electronic City,1156.0,2,42.0,2
839,Electronic City,1020.0,2,29.46,2
840,Electronic City,1108.0,2,67.15,2
841,Electronic City,1160.0,2,33.5,2
842,Electronic City,1128.0,2,65.7,2
843,Electronic City,1170.0,2,33.0,2
844,Electronic City,1060.0,2,51.0,2
845,Electronic City,1410.0,2,38.0,3
846,Electronic City,1650.0,3,100.0,3
847,Electronic City,1020.0,2,29.45,2
848,Electronic City,1025.0,2,49.0,2
849,Electronic City,1000.0,2,29.7,2
850,Electronic City,1449.0,3,90.0,3
851,Electronic City,1065.0,2,30.75,2
852,Electronic City,1070.0,2,58.0,2
853,Electronic City,1210.0,2,54.0,2
854,Electronic City,1500.0,2,75.0,3
855,Electronic City,1033.0,2,28.41,3
856,Electronic City,1070.0,2,52.0,2
857,Electronic City,2435.0,4,119.0,4
858,Electronic City,660.0,1,15.5,2
859,Electronic City,1125.0,2,32.5,2
860,Electronic City,1165.0,2,33.64,2
861,Electronic City,919.0,2,34.0,2
862,Electronic City,1073.0,2,60.0,2
863,Electronic City,1500.0,2,78.0,3
864,Electronic City,1070.0,2,47.0,2
865,Electronic City,1296.0,2,65.0,2
866,Electronic City,1140.0,2,70.93,2
867,Electronic City,1200.0,2,34.65,2
868,Electronic City,1096.0,2,40.55,2
869,Electronic City,1017.0,2,27.0,2
870,Electronic City,1130.0,2,32.63,2
871,Electronic City,1110.0,2,39.95,2
872,Electronic City,2093.0,4,104.0,4
873,Electronic City,1025.0,2,53.9,2
874,Electronic City,940.0,2,54.0,2
875,Electronic City,435.0,1,21.0,1
876,Electronic City,1500.0,2,77.5,3
877,Electronic City,1631.0,3,80.0,3
878,Electronic City,1355.0,2,67.0,2
879,Electronic City,1200.0,2,34.0,2
880,Electronic City,1175.0,2,47.0,2
881,Electronic City,435.0,1,22.0,1
882,Electronic City,1500.0,2,63.0,3
883,Electronic City,1039.0,2,50.0,2
884,Electronic City,770.0,1,39.9,2
885,Electronic City,919.0,2,35.0,2
886,Electronic City,1128.0,2,64.0,2
887,Electronic City,605.0,1,13.31,1
888,Electronic City,1159.0,2,38.0,3
889,Electronic City,530.0,1,13.5,1
890,Electronic City,1070.0,2,53.0,2
891,Electronic City,1025.0,1,26.63,2
892,Electronic City,2400.0,2,78.0,3
893,Electronic City,1571.0,3,83.0,3
894,Electronic City,1470.0,2,44.1,3
895,Electronic City,1350.0,3,66.0,3
896,Electronic City,1652.0,3,110.0,3
897,Electronic City,1320.0,2,38.12,3
898,Electronic City,1090.0,2,31.48,2
899,Electronic City,1050.0,2,39.0,3
900,Electronic City,1128.0,2,65.58,2
901,Electronic City,635.0,1,28.0,1
902,Electronic City,1128.0,2,65.4,2
903,Electronic City,1096.0,2,39.0,2
904,Electronic City,1150.0,2,38.0,2
905,Electronic City,1355.0,2,72.9,2
906,Electronic City,1200.0,2,30.0,2
907,Electronic City,1150.0,2,35.0,2
908,Electronic City,1165.0,2,33.64,2
909,Electronic City,770.0,1,35.0,2
910,Electronic City,1020.0,2,29.45,2
911,Electronic City,865.0,2,40.0,2
912,Electronic City,800.0,2,32.0,2
913,Electronic City,970.0,2,34.0,2
914,Electronic City,1108.0,2,63.0,2
915,Electronic City,630.0,1,40.5,1
916,Electronic City,1100.0,2,41.0,2
917,Electronic City,975.0,2,32.0,2
918,Electronic City,605.0,1,22.0,1
919,Electronic City,1142.0,2,35.0,2
920,Electronic City,1070.0,2,48.0,2
921,Electronic City,1160.0,2,42.0,3
922,Electronic City,1360.0,2,70.0,3
923,Electronic City,635.0,1,28.0,1
924,Electronic City,1128.0,2,65.45,2
925,Electronic City,890.0,2,40.0,2
926,Electronic City,1065.0,2,30.75,2
927,Electronic City,1127.0,2,32.0,2
928,Electronic City,825.0,2,35.0,2
929,Electronic City,1200.0,2,40.5,2
930,Electronic City,1360.0,2,58.0,3
931,Electronic City,1400.0,2,40.45,3
932,Electronic City,1065.0,2,30.76,2
933,Electronic City,630.0,1,33.7,1
934,Electronic City,1025.0,2,29.61,2
935,Electronic City,1160.0,2,42.0,3
936,Electronic City,660.0,1,16.5,2
937,Electronic City,1400.0,3,90.0,3
938,Electronic City,1287.0,3,55.0,3
939,Electronic City,1258.0,2,85.5,2
940,Electronic City,1386.0,2,85.0,2
941,Electronic City,1025.0,2,50.0,2
942,Electronic City,1140.0,2,33.84,2
943,Electronic City,1070.0,2,55.0,2
944,Electronic City,1342.0,2,72.0,2
945,Electronic City,1275.0,3,70.0,3
946,Electronic City,770.0,1,38.0,2
947,Electronic City,1200.0,2,34.65,2
948,Electronic City,1005.0,2,39.77,2
949,Electronic City,1110.0,2,39.9,2
950,Electronic City,660.0,1,23.0,2
951,Electronic City,1644.0,3,92.59,3
952,Electronic City,1250.0,2,62.0,2
953,Electronic City,1020.0,2,30.27,2
954,Electronic City,1025.0,2,29.6,2
955,Electronic City,418.0,1,12.0,1
956,Electronic City,1128.0,2,64.8,2
957,Electronic City,1220.0,2,35.25,3
958,Electronic City,1220.0,2,35.23,3
959,Electronic City,1060.0,2,55.0,2
960,Electronic City,710.0,1,40.42,1
961,Electronic City,1000.0,2,29.95,2
962,Electronic City,870.0,2,24.0,2
963,Electronic City,1275.0,3,63.43,3
964,Electronic City,1518.0,3,75.0,3
965,Electronic City,1090.0,2,31.48,1
966,Electronic City,1140.0,2,32.92,2
967,Electronic City,1125.0,2,32.49,2
968,Electronic City,1060.0,2,55.0,2
969,Electronic City,1200.0,2,34.66,2
970,Electronic City,1353.0,2,75.0,2
971,Electronic City,660.0,1,18.0,2
972,Electronic City,1128.0,2,67.0,2
973,Electronic City,1070.0,2,57.0,2
974,Electronic City,1700.0,3,90.0,3
975,Electronic City,1521.0,2,57.5,3
976,Electronic City,750.0,1,35.0,1
977,Electronic City,1210.0,2,55.0,2
978,Electronic City,1070.0,2,60.0,2
979,Electronic City,1400.0,2,40.44,3
980,Electronic City,1190.0,2,42.0,2
981,Electronic City,880.0,2,19.0,2
982,Electronic City,1150.0,2,38.08,2
983,Electronic City,1615.0,3,97.0,3
984,Electronic City,1165.0,2,33.65,2
985,Electronic City,1221.0,2,68.0,2
986,Electronic City,970.0,2,35.0,2
987,Electronic City,1500.0,3,73.0,3
988,Electronic City,995.0,2,48.0,2
989,Electronic City,1342.0,2,90.0,2
990,Electronic City,1320.0,2,38.12,3
991,Electronic City,1128.0,2,63.5,2
992,Electronic City,589.0,1,29.0,1
993,Electronic City,1125.0,2,28.13,2
994,Electronic City,825.0,2,30.0,2
995,Electronic City,1575.0,3,94.5,3
996,Electronic City,1070.0,2,48.0,2
997,Electronic City,1025.0,2,54.0,2
998,Electronic City,1500.0,2,70.0,3
999,Electronic City,1500.0,2,64.5,3
1000,Electronic City,1140.0,2,32.93,2
1001,Electronic City,2093.0,4,134.0,4
1002,Electronic City,750.0,2,19.5,2
1003,Electronic City,1355.0,2,73.0,2
1004,Electronic City,1360.0,2,64.99,3
1005,Electronic City,1060.0,2,52.0,2
1006,Electronic City Phase II,1056.0,2,39.07,2
1007,Electronic City Phase II,1020.0,2,30.6,2
1008,Electronic City Phase II,1069.0,2,45.0,2
1009,Electronic City Phase II,630.0,1,28.35,1
1010,Electronic City Phase II,1220.0,2,35.23,3
1011,Electronic City Phase II,1000.0,2,25.0,2
1012,Electronic City Phase II,1090.0,2,28.34,2
1013,Electronic City Phase II,2225.0,4,98.88,4
1014,Electronic City Phase II,1400.0,2,40.43,3
1015,Electronic City Phase II,775.0,2,38.0,2
1016,Electronic City Phase II,1266.0,2,59.0,2
1017,Electronic City Phase II,1000.0,2,28.88,2
1018,Electronic City Phase II,1320.0,2,38.13,3
1019,Electronic City Phase II,1220.0,3,35.23,3
1020,Electronic City Phase II,972.0,2,44.0,2
1021,Electronic City Phase II,1400.0,2,40.43,3
1022,Electronic City Phase II,1031.0,2,55.0,2
1023,Electronic City Phase II,1003.0,2,40.6,2
1024,Electronic City Phase II,1031.0,2,56.35,2
1025,Electronic City Phase II,1320.0,2,38.12,3
1026,Electronic City Phase II,1395.0,2,62.78,3
1027,Electronic City Phase II,1160.0,2,33.5,2
1028,Electronic City Phase II,1065.0,2,30.75,2
1029,Electronic City Phase II,1219.0,2,61.25,2
1030,Electronic City Phase II,1400.0,2,41.58,3
1031,Electronic City Phase II,1000.0,2,28.88,2
1032,Electronic City Phase II,1790.0,3,100.0,3
1033,Electronic City Phase II,769.0,2,40.0,2
1034,Electronic City Phase II,1400.0,2,40.43,3
1035,Electronic City Phase II,900.0,2,32.5,2
1036,Electronic City Phase II,1329.0,2,41.0,3
1037,Electronic City Phase II,1220.0,3,35.23,3
1038,Electronic City Phase II,993.0,2,50.0,3
1039,Electronic City Phase II,1418.0,3,52.47,3
1040,Electronic City Phase II,1070.0,2,45.0,2
1041,Electronic City Phase II,1310.0,2,32.75,3
1042,Electronic City Phase II,1310.0,2,37.83,3
1043,Electronic City Phase II,1140.0,2,33.06,2
1044,Electronic City Phase II,1089.0,2,32.67,2
1045,Electronic City Phase II,1031.0,2,55.0,2
1046,Electronic City Phase II,1253.0,2,65.8,2
1047,Electronic City Phase II,1400.0,2,40.44,3
1048,Electronic City Phase II,1160.0,2,33.5,2
1049,Electronic City Phase II,975.0,2,45.0,3
1050,Electronic City Phase II,6000.0,4,260.0,4
1051,Electronic City Phase II,1116.0,2,37.0,2
1052,Electronic City Phase II,1125.0,2,29.25,2
1053,Electronic City Phase II,1000.0,2,28.88,2
1054,Electronic City Phase II,1000.0,2,28.88,2
1055,Electronic City Phase II,1000.0,2,28.88,2
1056,Electronic City Phase II,1165.0,2,30.29,2
1057,Electronic City Phase II,3550.0,2,167.5,4
1058,Electronic City Phase II,1031.0,2,53.0,2
1059,Electronic City Phase II,1611.0,2,48.33,3
1060,Electronic City Phase II,1065.0,2,30.88,2
1061,Electronic City Phase II,1220.0,3,36.6,3
1062,Electronic City Phase II,1549.0,3,80.0,3
1063,Electronic City Phase II,1065.0,2,56.13,2
1064,Electronic City Phase II,1320.0,2,38.13,3
1065,Electronic City Phase II,920.0,2,26.0,2
1066,Electronic City Phase II,1140.0,2,33.84,2
1067,Electronic City Phase II,1219.0,2,61.26,2
1068,Electronic City Phase II,1252.0,2,65.0,3
1069,Electronic City Phase II,1125.0,2,32.49,2
1070,Electronic City Phase II,1310.0,2,37.83,3
1071,Electronic City Phase II,1286.0,2,69.0,2
1072,Electronic City Phase II,1220.0,2,36.21,3
1073,Electronic City Phase II,1140.0,2,32.92,2
1074,Electronic City Phase II,1116.0,2,40.0,2
1075,Electronic City Phase II,1150.0,3,46.0,3
1076,Electronic City Phase II,1192.0,2,47.0,3
1077,Electronic City Phase II,1502.0,3,50.0,3
1078,Electronic City Phase II,1020.0,2,32.0,2
1079,Electronic City Phase II,1900.0,3,97.0,4
1080,Electronic City Phase II,1020.0,2,27.43,2
1081,Electronic City Phase II,1025.0,2,26.65,2
1082,Electronic City Phase II,1020.0,2,29.45,2
1083,Electronic City Phase II,1000.0,2,28.88,2
1084,Electronic City Phase II,1310.0,2,37.84,3
1085,Electronic City Phase II,1140.0,2,28.5,2
1086,Electronic City Phase II,1125.0,2,32.49,2
1087,Electronic City Phase II,1200.0,2,34.65,2
1088,Electronic City Phase II,1160.0,2,52.2,2
1089,Electronic City Phase II,1244.0,2,55.0,2
1090,Electronic City Phase II,1160.0,2,33.51,2
1091,Electronic City Phase II,1220.0,3,35.25,3
1092,Electronic City Phase II,1625.0,2,48.75,3
1093,Electronic City Phase II,972.0,2,40.0,2
1094,Electronic City Phase II,1160.0,2,33.51,2
1095,Electronic City Phase II,1400.0,2,40.45,3
1096,Electronic City Phase II,1090.0,2,31.48,2
1097,Electronic City Phase II,1140.0,2,32.92,2
1098,Electronic City Phase II,650.0,1,35.0,1
1099,Electronic City Phase II,1155.0,2,57.0,2
1100,Electronic City Phase II,1800.0,3,92.0,3
1101,Electronic City Phase II,1300.0,2,28.0,2
1102,Electronic City Phase II,1160.0,2,33.5,2
1103,Electronic City Phase II,1025.0,2,29.6,2
1104,Electronic City Phase II,829.0,2,22.8,2
1105,Electronic City Phase II,2187.5,4,105.0,4
1106,Electronic City Phase II,1252.0,2,67.0,2
1107,Electronic City Phase II,1320.0,2,38.12,3
1108,Electronic City Phase II,1125.0,2,32.63,2
1109,Electronic City Phase II,1140.0,2,34.0,2
1110,Electronic City Phase II,1310.0,2,37.84,3
1111,Electronic City Phase II,1400.0,2,40.43,3
1112,Electronic City Phase II,1252.0,2,65.0,3
1113,Electronic City Phase II,1135.0,2,46.0,2
1114,Electronic City Phase II,1305.0,3,65.0,3
1115,Electronic City Phase II,1165.0,2,33.64,2
1116,Electronic City Phase II,1400.0,2,40.44,3
1117,Electronic City Phase II,1336.0,2,50.35,3
1118,Electronic City Phase II,575.0,1,16.75,1
1119,Electronic City Phase II,925.0,2,49.82,3
1120,Electronic City Phase II,1065.0,2,30.76,2
1121,Electronic City Phase II,1065.0,2,30.75,2
1122,Electronic City Phase II,1140.0,2,33.06,2
1123,Electronic City Phase II,911.0,2,26.5,2
1124,Electronic City Phase II,1200.0,2,34.65,2
1125,Electronic City Phase II,1031.0,2,54.48,2
1126,Electronic City Phase II,1310.0,2,37.83,3
1127,Electronic City Phase II,1651.0,3,49.53,3
1128,Electronics City Phase 1,1070.0,2,45.5,2
1129,Electronics City Phase 1,1475.0,3,78.29,3
1130,Electronics City Phase 1,1490.0,3,78.8,3
1131,Electronics City Phase 1,1113.27,2,53.0,2
1132,Electronics City Phase 1,1490.0,3,84.0,3
1133,Electronics City Phase 1,1175.0,2,51.47,2
1134,Electronics City Phase 1,1160.0,2,52.0,2
1135,Electronics City Phase 1,920.0,2,33.0,2
1136,Electronics City Phase 1,1750.0,3,84.0,3
1137,Electronics City Phase 1,1350.0,3,55.0,3
1138,Electronics City Phase 1,940.0,2,40.0,2
1139,Electronics City Phase 1,1015.0,2,56.0,2
1140,Electronics City Phase 1,1595.0,3,75.0,3
1141,Electronics City Phase 1,1515.0,2,80.91,3
1142,Electronics City Phase 1,995.0,2,46.0,2
1143,Electronics City Phase 1,1555.0,2,82.0,3
1144,Electronics City Phase 1,1340.0,2,75.0,2
1145,Electronics City Phase 1,1124.0,2,55.0,3
1146,Electronics City Phase 1,1175.0,2,57.0,2
1147,Electronics City Phase 1,755.0,1,42.41,1
1148,Electronics City Phase 1,580.0,1,27.0,1
1149,Electronics City Phase 1,940.0,2,49.0,2
1150,Electronics City Phase 1,1335.0,2,67.0,2
1151,Electronics City Phase 1,1113.12,2,55.0,2
1152,Electronics City Phase 1,995.0,2,42.0,2
1153,Electronics City Phase 1,1350.0,3,71.0,3
1154,Electronics City Phase 1,1445.0,2,56.0,3
1155,Electronics City Phase 1,995.0,2,49.8,2
1156,Electronics City Phase 1,635.0,1,26.0,1
1157,Electronics City Phase 1,1190.0,2,68.0,2
1158,Electronics City Phase 1,1085.0,2,46.0,2
1159,Electronics City Phase 1,1450.0,3,72.54,3
1160,Electronics City Phase 1,360.0,1,16.9,1
1161,Electronics City Phase 1,638.0,1,32.0,1
1162,Electronics City Phase 1,1175.0,2,64.98,2
1163,Electronics City Phase 1,585.0,1,21.0,1
1164,Electronics City Phase 1,1200.0,2,59.76,2
1165,Electronics City Phase 1,1145.0,2,54.0,2
1166,Electronics City Phase 1,1125.0,2,65.0,2
1167,Electronics City Phase 1,1522.5,2,60.75,3
1168,Electronics City Phase 1,1550.0,2,82.0,3
1169,Electronics City Phase 1,1175.0,2,50.0,2
1170,Electronics City Phase 1,865.0,2,40.0,2
1171,Electronics City Phase 1,1450.0,3,70.0,3
1172,Electronics City Phase 1,1450.0,2,63.51,3
1173,Electronics City Phase 1,1450.0,3,58.0,3
1174,Electronics City Phase 1,1800.0,3,93.0,3
1175,Electronics City Phase 1,1314.0,2,60.0,2
1176,Electronics City Phase 1,1170.0,2,62.0,2
1177,Electronics City Phase 1,1450.0,3,79.0,3
1178,Electronics City Phase 1,940.0,2,48.0,2
1179,Electronics City Phase 1,940.0,2,44.0,2
1180,Electronics City Phase 1,1300.0,2,67.0,2
1181,Electronics City Phase 1,1028.0,2,51.0,2
1182,Electronics City Phase 1,1080.0,2,46.0,2
1183,Electronics City Phase 1,1205.0,2,60.0,2
1184,Electronics City Phase 1,1900.0,3,85.0,3
1185,Electronics City Phase 1,1305.0,2,67.0,2
1186,Electronics City Phase 1,755.0,1,30.12,1
1187,Electronics City Phase 1,1175.0,2,60.0,2
1188,Haralur Road,1240.0,2,70.0,2
1189,Haralur Road,1027.0,2,44.0,2
1190,Haralur Road,1464.0,3,56.0,3
1191,Haralur Road,2805.0,5,154.0,4
1192,Haralur Road,1194.0,2,47.0,2
1193,Haralur Road,1202.0,2,53.0,2
1194,Haralur Road,1056.0,2,61.0,2
1195,Haralur Road,1464.0,3,56.0,3
1196,Haralur Road,1810.0,3,100.0,3
1197,Haralur Road,1194.0,2,46.0,2
1198,Haralur Road,2805.0,4,154.0,4
1199,Haralur Road,1225.0,2,67.38,2
1200,Haralur Road,1243.0,2,46.0,2
1201,Haralur Road,1027.0,2,44.0,2
1202,Haralur Road,1920.0,3,115.0,3
1203,Haralur Road,1875.0,3,110.0,3
1204,Haralur Road,1194.0,2,47.0,2
1205,Haralur Road,1140.0,2,43.0,2
